"Location ID","Location Name","Location Group","Location Type","Sensor ID","Local Date/Time","UTC Date/Time","Channel","PM2.5 (μg/m³) raw","0.3um particle count","CO2 (ppm) raw","Temperature (°C) raw","Humidity (%) raw","TVOC avg (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)","TVOC raw log(R)","NOX raw log(R)","measure0","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","measure11","measure12","measure13","measure14","measure15","measure16","measure17","measure18","measure19"
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:14:56","2025-08-07T05:14:56.000Z","-",8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:13:55","2025-08-07T05:13:55.000Z","-",9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:12:54","2025-08-07T05:12:54.000Z","-",9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:11:53","2025-08-07T05:11:53.000Z","-",9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:10:52","2025-08-07T05:10:52.000Z","-",8.740001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:09:52","2025-08-07T05:09:52.000Z","-",7.960001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:08:51","2025-08-07T05:08:51.000Z","-",6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:07:50","2025-08-07T05:07:50.000Z","-",5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:06:49","2025-08-07T05:06:49.000Z","-",5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:05:48","2025-08-07T05:05:48.000Z","-",5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:04:48","2025-08-07T05:04:48.000Z","-",5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:03:47","2025-08-07T05:03:47.000Z","-",4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:02:46","2025-08-07T05:02:46.000Z","-",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:01:46","2025-08-07T05:01:46.000Z","-",4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:00:45","2025-08-07T05:00:45.000Z","-",4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:59:44","2025-08-07T04:59:44.000Z","-",4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:58:43","2025-08-07T04:58:43.000Z","-",4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:57:42","2025-08-07T04:57:42.000Z","-",4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:56:42","2025-08-07T04:56:42.000Z","-",4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:55:41","2025-08-07T04:55:41.000Z","-",4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:54:40","2025-08-07T04:54:40.000Z","-",4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:53:39","2025-08-07T04:53:39.000Z","-",4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:52:41","2025-08-07T04:52:41.000Z","-",3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:51:41","2025-08-07T04:51:41.000Z","-",3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:50:41","2025-08-07T04:50:41.000Z","-",4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:49:40","2025-08-07T04:49:40.000Z","-",4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:48:36","2025-08-07T04:48:36.000Z","-",4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:47:35","2025-08-07T04:47:35.000Z","-",4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:46:35","2025-08-07T04:46:35.000Z","-",4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:45:34","2025-08-07T04:45:34.000Z","-",4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:44:33","2025-08-07T04:44:33.000Z","-",4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:43:32","2025-08-07T04:43:32.000Z","-",4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:42:31","2025-08-07T04:42:31.000Z","-",4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:41:31","2025-08-07T04:41:31.000Z","-",4.820001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:40:30","2025-08-07T04:40:30.000Z","-",4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:39:29","2025-08-07T04:39:29.000Z","-",4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:38:28","2025-08-07T04:38:28.000Z","-",4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:37:27","2025-08-07T04:37:27.000Z","-",3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:36:26","2025-08-07T04:36:26.000Z","-",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:35:26","2025-08-07T04:35:26.000Z","-",4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:34:25","2025-08-07T04:34:25.000Z","-",4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:33:24","2025-08-07T04:33:24.000Z","-",4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:32:23","2025-08-07T04:32:23.000Z","-",3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:31:22","2025-08-07T04:31:22.000Z","-",3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:30:21","2025-08-07T04:30:21.000Z","-",3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:29:20","2025-08-07T04:29:20.000Z","-",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:28:20","2025-08-07T04:28:20.000Z","-",4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:27:19","2025-08-07T04:27:19.000Z","-",3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:26:18","2025-08-07T04:26:18.000Z","-",3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:25:17","2025-08-07T04:25:17.000Z","-",4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:24:16","2025-08-07T04:24:16.000Z","-",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:23:16","2025-08-07T04:23:16.000Z","-",4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:22:15","2025-08-07T04:22:15.000Z","-",3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:21:14","2025-08-07T04:21:14.000Z","-",3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:20:13","2025-08-07T04:20:13.000Z","-",3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:19:12","2025-08-07T04:19:12.000Z","-",4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:18:12","2025-08-07T04:18:12.000Z","-",4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:17:11","2025-08-07T04:17:11.000Z","-",4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:16:10","2025-08-07T04:16:10.000Z","-",3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:15:09","2025-08-07T04:15:09.000Z","-",3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:14:09","2025-08-07T04:14:09.000Z","-",3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:13:08","2025-08-07T04:13:08.000Z","-",4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:12:07","2025-08-07T04:12:07.000Z","-",4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:11:06","2025-08-07T04:11:06.000Z","-",3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:10:06","2025-08-07T04:10:06.000Z","-",3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:09:05","2025-08-07T04:09:05.000Z","-",3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:08:04","2025-08-07T04:08:04.000Z","-",3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:05:01","2025-08-07T04:05:01.000Z","-",5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:04:01","2025-08-07T04:04:01.000Z","-",8.840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:03:01","2025-08-07T04:03:01.000Z","-",5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:02:00","2025-08-07T04:02:00.000Z","-",4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:00:59","2025-08-07T04:00:59.000Z","-",5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 11:00:00","2025-08-07T04:00:00.000Z","-",4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:58:58","2025-08-07T03:58:58.000Z","-",5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:57:57","2025-08-07T03:57:57.000Z","-",4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:56:56","2025-08-07T03:56:56.000Z","-",5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:55:55","2025-08-07T03:55:55.000Z","-",5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:54:54","2025-08-07T03:54:54.000Z","-",4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:53:54","2025-08-07T03:53:54.000Z","-",4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:52:53","2025-08-07T03:52:53.000Z","-",4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:51:52","2025-08-07T03:51:52.000Z","-",5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:50:51","2025-08-07T03:50:51.000Z","-",5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:49:51","2025-08-07T03:49:51.000Z","-",4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:48:50","2025-08-07T03:48:50.000Z","-",4.900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:47:49","2025-08-07T03:47:49.000Z","-",5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:46:48","2025-08-07T03:46:48.000Z","-",4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:45:48","2025-08-07T03:45:48.000Z","-",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:44:47","2025-08-07T03:44:47.000Z","-",4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:43:46","2025-08-07T03:43:46.000Z","-",4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:42:45","2025-08-07T03:42:45.000Z","-",4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:41:44","2025-08-07T03:41:44.000Z","-",5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:40:45","2025-08-07T03:40:45.000Z","-",5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:39:45","2025-08-07T03:39:45.000Z","-",4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:38:44","2025-08-07T03:38:44.000Z","-",4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:37:43","2025-08-07T03:37:43.000Z","-",5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:36:42","2025-08-07T03:36:42.000Z","-",4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:35:41","2025-08-07T03:35:41.000Z","-",5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:34:41","2025-08-07T03:34:41.000Z","-",5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:33:40","2025-08-07T03:33:40.000Z","-",5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:32:39","2025-08-07T03:32:39.000Z","-",4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:31:38","2025-08-07T03:31:38.000Z","-",4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:30:37","2025-08-07T03:30:37.000Z","-",5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:29:37","2025-08-07T03:29:37.000Z","-",5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:28:36","2025-08-07T03:28:36.000Z","-",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:27:35","2025-08-07T03:27:35.000Z","-",5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:26:34","2025-08-07T03:26:34.000Z","-",3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:25:33","2025-08-07T03:25:33.000Z","-",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:24:32","2025-08-07T03:24:32.000Z","-",4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:23:32","2025-08-07T03:23:32.000Z","-",4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:22:31","2025-08-07T03:22:31.000Z","-",4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:21:30","2025-08-07T03:21:30.000Z","-",4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:20:32","2025-08-07T03:20:32.000Z","-",3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:19:32","2025-08-07T03:19:32.000Z","-",4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:18:31","2025-08-07T03:18:31.000Z","-",4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:17:28","2025-08-07T03:17:28.000Z","-",4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:16:27","2025-08-07T03:16:27.000Z","-",4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:15:26","2025-08-07T03:15:26.000Z","-",3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:14:25","2025-08-07T03:14:25.000Z","-",4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:13:25","2025-08-07T03:13:25.000Z","-",4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:12:24","2025-08-07T03:12:24.000Z","-",4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:11:23","2025-08-07T03:11:23.000Z","-",4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:10:22","2025-08-07T03:10:22.000Z","-",4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:09:22","2025-08-07T03:09:22.000Z","-",4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:08:21","2025-08-07T03:08:21.000Z","-",3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:07:20","2025-08-07T03:07:20.000Z","-",4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:06:19","2025-08-07T03:06:19.000Z","-",4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:05:19","2025-08-07T03:05:19.000Z","-",3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:04:18","2025-08-07T03:04:18.000Z","-",3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:03:17","2025-08-07T03:03:17.000Z","-",4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:02:16","2025-08-07T03:02:16.000Z","-",4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:01:15","2025-08-07T03:01:15.000Z","-",4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 10:00:14","2025-08-07T03:00:14.000Z","-",4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:59:13","2025-08-07T02:59:13.000Z","-",4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:58:13","2025-08-07T02:58:13.000Z","-",4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:57:13","2025-08-07T02:57:13.000Z","-",4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:56:12","2025-08-07T02:56:12.000Z","-",4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:55:11","2025-08-07T02:55:11.000Z","-",4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:54:10","2025-08-07T02:54:10.000Z","-",4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:53:10","2025-08-07T02:53:10.000Z","-",4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:52:09","2025-08-07T02:52:09.000Z","-",5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 09:51:08","2025-08-07T02:51:08.000Z","-",4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
